,commune,answer,count,total,value
409,20 000 à 100 000 habitants,engager,2,8337,0.000239894446444
410,20 000 à 100 000 habitants,engagé,42,8337,0.00503778337531
411,20 000 à 100 000 habitants,engagé (e),1,8337,0.000119947223222
412,20 000 à 100 000 habitants,engagé(e),5,8337,0.000599736116109
413,20 000 à 100 000 habitants,engagée,1,8337,0.000119947223222
414,20 000 à 100 000 habitants,enpowerment,1,8337,0.000119947223222
415,20 000 à 100 000 habitants,enrichisseur,1,8337,0.000119947223222
416,20 000 à 100 000 habitants,ensemble,1,8337,0.000119947223222
417,20 000 à 100 000 habitants,entendre,1,8337,0.000119947223222
418,20 000 à 100 000 habitants,enthousiasmant,2,8337,0.000239894446444
419,20 000 à 100 000 habitants,enthousiaste,2,8337,0.000239894446444
420,20 000 à 100 000 habitants,entier,2,8337,0.000239894446444
421,20 000 à 100 000 habitants,entouré,1,8337,0.000119947223222
422,20 000 à 100 000 habitants,entrainer,1,8337,0.000119947223222
423,20 000 à 100 000 habitants,entreprenant,4,8337,0.000479788892887
424,20 000 à 100 000 habitants,entreprendre,1,8337,0.000119947223222
425,20 000 à 100 000 habitants,entrepreneur,5,8337,0.000599736116109
426,20 000 à 100 000 habitants,entreprises,1,8337,0.000119947223222
427,20 000 à 100 000 habitants,envergure,2,8337,0.000239894446444
428,20 000 à 100 000 habitants,environnement,2,8337,0.000239894446444
429,20 000 à 100 000 habitants,environnemental,1,8337,0.000119947223222
430,20 000 à 100 000 habitants,equilibre,2,8337,0.000239894446444
431,20 000 à 100 000 habitants,equilibré,1,8337,0.000119947223222
432,20 000 à 100 000 habitants,equitable,4,8337,0.000479788892887
433,20 000 à 100 000 habitants,equité,1,8337,0.000119947223222
434,20 000 à 100 000 habitants,esperimente,1,8337,0.000119947223222
435,20 000 à 100 000 habitants,espoir,3,8337,0.000359841669665
436,20 000 à 100 000 habitants,esprit concret,1,8337,0.000119947223222
437,20 000 à 100 000 habitants,espérance,1,8337,0.000119947223222
438,20 000 à 100 000 habitants,ethique,9,8337,0.001079525009
439,20 000 à 100 000 habitants,etre a lecoute,1,8337,0.000119947223222
440,20 000 à 100 000 habitants,etre honnête,1,8337,0.000119947223222
441,20 000 à 100 000 habitants,européen,1,8337,0.000119947223222
442,20 000 à 100 000 habitants,euroseptique,1,8337,0.000119947223222
443,20 000 à 100 000 habitants,excellent,1,8337,0.000119947223222
444,20 000 à 100 000 habitants,exceptionnel,1,8337,0.000119947223222
445,20 000 à 100 000 habitants,exemplaire,28,8337,0.00335852225021
446,20 000 à 100 000 habitants,exemplarite,1,8337,0.000119947223222
447,20 000 à 100 000 habitants,exemplarité,3,8337,0.000359841669665
448,20 000 à 100 000 habitants,exemple,2,8337,0.000239894446444
449,20 000 à 100 000 habitants,exigeant,2,8337,0.000239894446444
450,20 000 à 100 000 habitants,exigent,2,8337,0.000239894446444
451,20 000 à 100 000 habitants,exogène,1,8337,0.000119947223222
452,20 000 à 100 000 habitants,experience,4,8337,0.000479788892887
453,20 000 à 100 000 habitants,experimenté,1,8337,0.000119947223222
454,20 000 à 100 000 habitants,expérimenté,3,8337,0.000359841669665
455,20 000 à 100 000 habitants,expérimenté (e),1,8337,0.000119947223222
456,20 000 à 100 000 habitants,expérimenté .,1,8337,0.000119947223222
457,20 000 à 100 000 habitants,exterieur,1,8337,0.000119947223222
458,20 000 à 100 000 habitants,extraterrestre,1,8337,0.000119947223222
459,20 000 à 100 000 habitants,extraverti,1,8337,0.000119947223222
460,20 000 à 100 000 habitants,f fillon,1,8337,0.000119947223222
461,20 000 à 100 000 habitants,f. mitterand,1,8337,0.000119947223222
462,20 000 à 100 000 habitants,f.asselineau,1,8337,0.000119947223222
463,20 000 à 100 000 habitants,f.fillion,1,8337,0.000119947223222
464,20 000 à 100 000 habitants,facilitateur,1,8337,0.000119947223222
465,20 000 à 100 000 habitants,faire !,1,8337,0.000119947223222
466,20 000 à 100 000 habitants,fais le con,1,8337,0.000119947223222
467,20 000 à 100 000 habitants,faisabilité,1,8337,0.000119947223222
468,20 000 à 100 000 habitants,famille,2,8337,0.000239894446444
469,20 000 à 100 000 habitants,federateur,1,8337,0.000119947223222
470,20 000 à 100 000 habitants,femme,14,8337,0.0016792611251
471,20 000 à 100 000 habitants,ferme,22,8337,0.00263883891088
472,20 000 à 100 000 habitants,ferme !!!,1,8337,0.000119947223222
473,20 000 à 100 000 habitants,ferme et juste,1,8337,0.000119947223222
474,20 000 à 100 000 habitants,fermete,2,8337,0.000239894446444
475,20 000 à 100 000 habitants,fermetté,1,8337,0.000119947223222
476,20 000 à 100 000 habitants,fermeté,7,8337,0.000839630562552
477,20 000 à 100 000 habitants,fiabilité,1,8337,0.000119947223222
478,20 000 à 100 000 habitants,fiable,56,8337,0.00671704450042
479,20 000 à 100 000 habitants,fidel,2,8337,0.000239894446444
480,20 000 à 100 000 habitants,fidele,1,8337,0.000119947223222
481,20 000 à 100 000 habitants,fidelite,1,8337,0.000119947223222
482,20 000 à 100 000 habitants,fidèle,8,8337,0.000959577785774
483,20 000 à 100 000 habitants,fillion,1,8337,0.000119947223222
484,20 000 à 100 000 habitants,fillionsarkosy,1,8337,0.000119947223222
485,20 000 à 100 000 habitants,fillon,9,8337,0.001079525009
486,20 000 à 100 000 habitants,fonceur,3,8337,0.000359841669665
487,20 000 à 100 000 habitants,force,1,8337,0.000119947223222
488,20 000 à 100 000 habitants,fort,2,8337,0.000239894446444
489,20 000 à 100 000 habitants,fracture,1,8337,0.000119947223222
490,20 000 à 100 000 habitants,franc,38,8337,0.00455799448243
491,20 000 à 100 000 habitants,franc courageux,1,8337,0.000119947223222
492,20 000 à 100 000 habitants,franc et droit,1,8337,0.000119947223222
493,20 000 à 100 000 habitants,"franc,",1,8337,0.000119947223222
494,20 000 à 100 000 habitants,francais,3,8337,0.000359841669665
495,20 000 à 100 000 habitants,france,2,8337,0.000239894446444
496,20 000 à 100 000 habitants,franceaucoeurr,1,8337,0.000119947223222
497,20 000 à 100 000 habitants,franchise,19,8337,0.00227899724121
498,20 000 à 100 000 habitants,"franchise,",1,8337,0.000119947223222
499,20 000 à 100 000 habitants,francois fillon,1,8337,0.000119947223222
500,20 000 à 100 000 habitants,francs,1,8337,0.000119947223222
501,20 000 à 100 000 habitants,frang,1,8337,0.000119947223222
502,20 000 à 100 000 habitants,frantz fanon,1,8337,0.000119947223222
503,20 000 à 100 000 habitants,français,9,8337,0.001079525009
504,20 000 à 100 000 habitants,françois bayrou,1,8337,0.000119947223222
505,20 000 à 100 000 habitants,françois fillon,2,8337,0.000239894446444
506,20 000 à 100 000 habitants,fraternel,3,8337,0.000359841669665
507,20 000 à 100 000 habitants,fraternité,1,8337,0.000119947223222
508,20 000 à 100 000 habitants,frexit,2,8337,0.000239894446444
509,20 000 à 100 000 habitants,futur,1,8337,0.000119947223222
510,20 000 à 100 000 habitants,futuriste,1,8337,0.000119947223222
511,20 000 à 100 000 habitants,futé,1,8337,0.000119947223222
512,20 000 à 100 000 habitants,fédéraliste,2,8337,0.000239894446444
513,20 000 à 100 000 habitants,fédérateur,5,8337,0.000599736116109
514,20 000 à 100 000 habitants,fédérer,1,8337,0.000119947223222
515,20 000 à 100 000 habitants,gagnant,1,8337,0.000119947223222
516,20 000 à 100 000 habitants,gandhi,2,8337,0.000239894446444
517,20 000 à 100 000 habitants,gauche,4,8337,0.000479788892887
518,20 000 à 100 000 habitants,gauche radicale,1,8337,0.000119947223222
519,20 000 à 100 000 habitants,gauche.,1,8337,0.000119947223222
520,20 000 à 100 000 habitants,gauliste,1,8337,0.000119947223222
521,20 000 à 100 000 habitants,gaulliste,3,8337,0.000359841669665
522,20 000 à 100 000 habitants,genereux,2,8337,0.000239894446444
523,20 000 à 100 000 habitants,genereux euse,1,8337,0.000119947223222
524,20 000 à 100 000 habitants,genie,1,8337,0.000119947223222
525,20 000 à 100 000 habitants,genre obama,1,8337,0.000119947223222
526,20 000 à 100 000 habitants,gentil,1,8337,0.000119947223222
527,20 000 à 100 000 habitants,gentilhomme,1,8337,0.000119947223222
528,20 000 à 100 000 habitants,gestionnaire,7,8337,0.000839630562552
529,20 000 à 100 000 habitants,gilles kepel,1,8337,0.000119947223222
530,20 000 à 100 000 habitants,gilles simeoni,1,8337,0.000119947223222
531,20 000 à 100 000 habitants,gladiateur,1,8337,0.000119947223222
532,20 000 à 100 000 habitants,gouverner,1,8337,0.000119947223222
533,20 000 à 100 000 habitants,governatori,1,8337,0.000119947223222
534,20 000 à 100 000 habitants,grand,3,8337,0.000359841669665
535,20 000 à 100 000 habitants,guide,2,8337,0.000239894446444
536,20 000 à 100 000 habitants,génial,1,8337,0.000119947223222
537,20 000 à 100 000 habitants,général tauzin,1,8337,0.000119947223222
538,20 000 à 100 000 habitants,généreux,14,8337,0.0016792611251
539,20 000 à 100 000 habitants,généreux(se),1,8337,0.000119947223222
540,20 000 à 100 000 habitants,générosité,1,8337,0.000119947223222
541,20 000 à 100 000 habitants,h0nete,1,8337,0.000119947223222
542,20 000 à 100 000 habitants,hauteur de vue,1,8337,0.000119947223222
543,20 000 à 100 000 habitants,hermaphrodite,1,8337,0.000119947223222
544,20 000 à 100 000 habitants,heros,1,8337,0.000119947223222
545,20 000 à 100 000 habitants,hillary clinton,1,8337,0.000119947223222
546,20 000 à 100 000 habitants,hollande,3,8337,0.000359841669665
547,20 000 à 100 000 habitants,hollande !,1,8337,0.000119947223222
548,20 000 à 100 000 habitants,hometetè,1,8337,0.000119947223222
549,20 000 à 100 000 habitants,homme d'action,1,8337,0.000119947223222
550,20 000 à 100 000 habitants,homme d'etat,2,8337,0.000239894446444
551,20 000 à 100 000 habitants,homme de parole,1,8337,0.000119947223222
552,20 000 à 100 000 habitants,hommed'etat,1,8337,0.000119947223222
553,20 000 à 100 000 habitants,honete,31,8337,0.00371836391988
554,20 000 à 100 000 habitants,honete!,1,8337,0.000119947223222
555,20 000 à 100 000 habitants,honeteté,3,8337,0.000359841669665
556,20 000 à 100 000 habitants,honette,8,8337,0.000959577785774
557,20 000 à 100 000 habitants,honettete,1,8337,0.000119947223222
558,20 000 à 100 000 habitants,honeté,1,8337,0.000119947223222
559,20 000 à 100 000 habitants,honnet,1,8337,0.000119947223222
560,20 000 à 100 000 habitants,honnete,363,8337,0.0435408420295
561,20 000 à 100 000 habitants,honnete droit,1,8337,0.000119947223222
562,20 000 à 100 000 habitants,"honnete, juste",1,8337,0.000119947223222
563,20 000 à 100 000 habitants,honnetete,23,8337,0.0027587861341
564,20 000 à 100 000 habitants,honneteté,32,8337,0.0038383111431
565,20 000 à 100 000 habitants,honneteté (e),1,8337,0.000119947223222
566,20 000 à 100 000 habitants,honnetetée,1,8337,0.000119947223222
567,20 000 à 100 000 habitants,honnetre,1,8337,0.000119947223222
568,20 000 à 100 000 habitants,honnette,4,8337,0.000479788892887
569,20 000 à 100 000 habitants,honneté,4,8337,0.000479788892887
570,20 000 à 100 000 habitants,"honneté,",1,8337,0.000119947223222
571,20 000 à 100 000 habitants,honnetée,1,8337,0.000119947223222
572,20 000 à 100 000 habitants,honneur,3,8337,0.000359841669665
573,20 000 à 100 000 habitants,honnÊte,6,8337,0.000719683339331
574,20 000 à 100 000 habitants,honnËte,1,8337,0.000119947223222
575,20 000 à 100 000 habitants,honnète,39,8337,0.00467794170565
576,20 000 à 100 000 habitants,honnèteté,5,8337,0.000599736116109
577,20 000 à 100 000 habitants,honnéte,7,8337,0.000839630562552
578,20 000 à 100 000 habitants,honnéteté,1,8337,0.000119947223222
579,20 000 à 100 000 habitants,honnête,1019,8337,0.122226220463
580,20 000 à 100 000 habitants,honnête ! !,1,8337,0.000119947223222
581,20 000 à 100 000 habitants,honnête à 100%,1,8337,0.000119947223222
582,20 000 à 100 000 habitants,honnête!?,1,8337,0.000119947223222
583,20 000 à 100 000 habitants,"honnête,",1,8337,0.000119947223222
584,20 000 à 100 000 habitants,honnête.,2,8337,0.000239894446444
585,20 000 à 100 000 habitants,honnêtehumain,1,8337,0.000119947223222
586,20 000 à 100 000 habitants,honnêteté,119,8337,0.0142737195634
587,20 000 à 100 000 habitants,honnêté,2,8337,0.000239894446444
588,20 000 à 100 000 habitants,honète,2,8337,0.000239894446444
589,20 000 à 100 000 habitants,honéte,2,8337,0.000239894446444
590,20 000 à 100 000 habitants,honéteté,1,8337,0.000119947223222
591,20 000 à 100 000 habitants,honête,17,8337,0.00203910279477
592,20 000 à 100 000 habitants,honêteté,1,8337,0.000119947223222
593,20 000 à 100 000 habitants,hors du serail,1,8337,0.000119947223222
594,20 000 à 100 000 habitants,hors du système,1,8337,0.000119947223222
595,20 000 à 100 000 habitants,hors influence,1,8337,0.000119947223222
596,20 000 à 100 000 habitants,hors systeme,1,8337,0.000119947223222
597,20 000 à 100 000 habitants,hors système,1,8337,0.000119947223222
598,20 000 à 100 000 habitants,hors systèmes,1,8337,0.000119947223222
599,20 000 à 100 000 habitants,hulot,4,8337,0.000479788892887
600,20 000 à 100 000 habitants,humain,220,8337,0.0263883891088
601,20 000 à 100 000 habitants,humain d'abord,1,8337,0.000119947223222
602,20 000 à 100 000 habitants,humain(e),2,8337,0.000239894446444
603,20 000 à 100 000 habitants,humain.,1,8337,0.000119947223222
604,20 000 à 100 000 habitants,humaine,1,8337,0.000119947223222
605,20 000 à 100 000 habitants,humaine !,1,8337,0.000119947223222
606,20 000 à 100 000 habitants,humani,1,8337,0.000119947223222
607,20 000 à 100 000 habitants,humanisme,9,8337,0.001079525009
608,20 000 à 100 000 habitants,humaniste,168,8337,0.0201511335013
609,20 000 à 100 000 habitants,"humaniste ,",1,8337,0.000119947223222
610,20 000 à 100 000 habitants,humanite,2,8337,0.000239894446444
611,20 000 à 100 000 habitants,humanité,8,8337,0.000959577785774
612,20 000 à 100 000 habitants,humble,46,8337,0.0055175722682
613,20 000 à 100 000 habitants,humble honnête,1,8337,0.000119947223222
614,20 000 à 100 000 habitants,humilite,1,8337,0.000119947223222
615,20 000 à 100 000 habitants,humilité,5,8337,0.000599736116109
616,20 000 à 100 000 habitants,huttopique,1,8337,0.000119947223222
617,20 000 à 100 000 habitants,héroïque,1,8337,0.000119947223222
618,20 000 à 100 000 habitants,hônnete,6,8337,0.000719683339331
619,20 000 à 100 000 habitants,hônneteté,3,8337,0.000359841669665
620,20 000 à 100 000 habitants,hônneté,1,8337,0.000119947223222
621,20 000 à 100 000 habitants,hônnète,1,8337,0.000119947223222
622,20 000 à 100 000 habitants,idealiste,3,8337,0.000359841669665
623,20 000 à 100 000 habitants,idéal,3,8337,0.000359841669665
624,20 000 à 100 000 habitants,idéal=abstrait,1,8337,0.000119947223222
625,20 000 à 100 000 habitants,idéaliste,10,8337,0.00119947223222
626,20 000 à 100 000 habitants,idées,1,8337,0.000119947223222
627,20 000 à 100 000 habitants,idéologique,1,8337,0.000119947223222
628,20 000 à 100 000 habitants,il n'existe pas,1,8337,0.000119947223222
629,20 000 à 100 000 habitants,illusoire,1,8337,0.000119947223222
630,20 000 à 100 000 habitants,imaginaire,2,8337,0.000239894446444
631,20 000 à 100 000 habitants,imaginatif,5,8337,0.000599736116109
632,20 000 à 100 000 habitants,impartial,8,8337,0.000959577785774
633,20 000 à 100 000 habitants,impartiale,1,8337,0.000119947223222
634,20 000 à 100 000 habitants,impartialite,1,8337,0.000119947223222
635,20 000 à 100 000 habitants,impartialité,1,8337,0.000119947223222
636,20 000 à 100 000 habitants,impatial,1,8337,0.000119947223222
637,20 000 à 100 000 habitants,imperial,1,8337,0.000119947223222
638,20 000 à 100 000 habitants,imple,1,8337,0.000119947223222
639,20 000 à 100 000 habitants,implication,2,8337,0.000239894446444
640,20 000 à 100 000 habitants,implique(e),1,8337,0.000119947223222
641,20 000 à 100 000 habitants,impliqué,12,8337,0.00143936667866
642,20 000 à 100 000 habitants,"impliqué, juste",1,8337,0.000119947223222
643,20 000 à 100 000 habitants,imposant,2,8337,0.000239894446444
644,20 000 à 100 000 habitants,impose,2,8337,0.000239894446444
645,20 000 à 100 000 habitants,impossible,4,8337,0.000479788892887
646,20 000 à 100 000 habitants,imprévisible,1,8337,0.000119947223222
647,20 000 à 100 000 habitants,impôts,1,8337,0.000119947223222
648,20 000 à 100 000 habitants,impôtspourtous,1,8337,0.000119947223222
649,20 000 à 100 000 habitants,inalienable,1,8337,0.000119947223222
650,20 000 à 100 000 habitants,incisif,1,8337,0.000119947223222
651,20 000 à 100 000 habitants,incompetant,1,8337,0.000119947223222
652,20 000 à 100 000 habitants,inconnu,6,8337,0.000719683339331
653,20 000 à 100 000 habitants,inconue,1,8337,0.000119947223222
654,20 000 à 100 000 habitants,incorrecte,1,8337,0.000119947223222
655,20 000 à 100 000 habitants,incorrompu,1,8337,0.000119947223222
656,20 000 à 100 000 habitants,incorruptible,55,8337,0.0065970972772
657,20 000 à 100 000 habitants,incorruptible.,1,8337,0.000119947223222
658,20 000 à 100 000 habitants,incoruptible,4,8337,0.000479788892887
659,20 000 à 100 000 habitants,indepandant,2,8337,0.000239894446444
660,20 000 à 100 000 habitants,independance,2,8337,0.000239894446444
661,20 000 à 100 000 habitants,independant,13,8337,0.00155931390188
662,20 000 à 100 000 habitants,independant.,1,8337,0.000119947223222
